CalId;C¢digo NL;C¢digo RL;"N. RLs
Revisados";Texto do Requisito Legal;Soluá∆o;Hip¢tese de Incidància;"E / OU
(HIs)";Respons†vel pela Revis∆o;Respons†vel pela Alteraá∆o;Trecho da Carta de Atualizaá∆o;Data da Conclus∆o;Respons†vel pela Solicitaá∆o
;NL10955;"RL18046
RL18036
RL18035
RL18044
RL18043
RL18040";6;"RL18046 O manejo de fauna silvestre, envolvendo as atividades de levantamento, monitoramento, salvamento, resgate e destinaá∆o dos animais, atende os critÇrio e procedimentos definidos na norma?
RL18036 O Programa de Monitoramento de Fauna Silvestre foi apresentado e est† autorizado pelo IBAMA?
RL18035 As atividades de captura, coleta ou transporte de fauna silvestre s∆o autorizadas pelo IBAMA?
RL18044 Os requisitos espec°ficos definidos na norma s∆o observados no Programa de Levantamento de Ictiofauna e Invertebrados Aqu†ticos?
RL18043 Os documentos, programas e relat¢rios apresentados ao IBAMA s∆o assinados por respons†veis tÇcnicos de cada grupo taxonìmico?
RL18040 ê exigido dos profissionais o registro no Cadastro TÇcnico Federal e nos Conselhos de Classe, quando estes existirem?";"Inserida a HI:
HI5373 Realizar aproveitamento hidrelÇtrico";HI5373 Realizar aproveitamento hidrelÇtrico;E;Rafael C.;Rafael C.;"Item relativo a Instruá∆o Normativa IBAMA 146, de 10 de janeiro de 2007, que estabelece critÇrios e procedimentos para realizaá∆o de manejo de fauna silvestre em †reas de influància de empreendimentos e atividades consideradas efetiva ou potencialmente causadoras de impactos Ö fauna.

Nota Ius Natura: A Portaria IBAMA 10/09 determina que os procedimentos relativos ao manejo de fauna silvestre previstos na Instruá∆o Normativa IBAMA 146/07 ser∆o restritos ao licenciamento de empreendimentos de aproveitamento hidrelÇtrico.

Ap¢s a reavaliaá∆o da norma, foi efetuado o abaixo indicado.";09.10.2019;"Diego
07.10.2019"
;NL16008;"RL18280
RL18281
RL18282
RL18273";4;"RL18280 Nos procedimentos de eutan†sia e em todas as pesquisas que envolvam animais, h† sempre um MÇdico Veterin†rio como respons†vel?
RL18281 Os animais s∆o submetidos Ö eutan†sia em ambiente tranqÅilo e adequado, longe de outros animais e do alojamento dos mesmos?
RL18282 S∆o utilizados mÇtodos de eutan†sia aceit†veis e aceitos sob restriá∆o conforme Anexo I?
 RL18273 ê atendida a proibiá∆o de utilizar os mÇtodos indicados no art. 15?";"Inserida a HI:
HI4967 Possuir Serviáo de Sa£de Animal

Exclu°da as HIs:
HI5923 Possuir ou manter espÇcies da fauna silvestre em cativeiro
HI5920 Exercer atividades com potencial impacto a espÇcies da fauna";HI4967 Possuir Serviáo de Sa£de Animal;E;Rafael C.;Rafael C.;"Item relativo a Resoluá∆o CFMV 1000, de 11 de maio de 2012, que institui normas reguladoras de procedimentos relativos Ö eutan†sia em animais.

Ap¢s a reavaliaá∆o da norma, foi efetuado o abaixo indicado.";09.10.2019;"Diego
07.10.2019"
;NL18856;RL19333;1;RL19333 A Declaraá∆o de Uso de Recursos H°dricos (DAURH), para captaá∆o de †gua e lanáamento de efluentes, Ç enviada anualmente para a ANA por meio do CNARH atÇ o dia 31 de janeiro do ano subsequente aos usos? (Nota Ius Natura: o exerc°cio da DAURH Ç de 1ß de janeiro a 31 de dezembro de cada ano.);"Inserida a HI:
HI6192 Utilizar/intervir em recursos h°dricos na Bacia Hidrogr†fica do Rio S∆o Francisco

Exclu°da a HI:
HI10538 Exercer atividade na Regi∆o Hidrogr†fica do Rio S∆o Francisco";HI6192 Utilizar/intervir em recursos h°dricos na Bacia Hidrogr†fica do Rio S∆o Francisco;E;Rafael C.;Rafael C.;"Item relativo a Resoluá∆o ANA 129, de 22 de fevereiro de 2016, que determina que o usu†rio de recursos h°dricos de dom°nio da Uni∆o, localizado no rio S∆o Francisco e de seus reservat¢rios, regi∆o hidrogr†fica do S∆o Francisco, cujo empreendimento possui soma das vaz‰es m†ximas instantÉneas das captaá‰es igual ou superior a 2.500 m¸/h, deve realizar o monitoramento dos volumes de captaá∆o e determina que os valores medidos devem ser registrados mensalmente e transmitidos Ö ANA por meio da Declaraá∆o Anual de Uso de Recursos H°dricos (DAURH) do dia 01 a 31 de janeiro do ano subsequente.

Ap¢s a reavaliaá∆o da norma, foi efetuado o abaixo indicado.";09.10.2019;"Leìnidas
07.10.2019"
;NL22268;"RL32370
RL32372";2;"RL32370 ê respeitado o per°odo de defeso da piracema, entre 01.10.2018 e 31.01.2019, nos rios das bacias hidrogr†ficas do Paraguai, Amazonas e Araguaia-Tocantins? (Nota Ius Natura: a obrigaá∆o n∆o se aplica: I - Ö pesca de car†ter cient°fico, previamente autorizada por ¢rg∆o ambiental competente; II - Ö despesca, transporte, comercializaá∆o, beneficiamento, industrializaá∆o e armazenamento de peixes, com a comprovaá∆o de origem, provenientes de aquicultura ou pesque-pague licenciados junto aos ¢rg∆os competentes e registrados no MAPA, alÇm do pescado previamente declarado.)
 RL32372 Os estoques de peixes in natura, resfriados ou congelados, provenientes de †guas continentais, existentes nos frigor°ficos, peixarias, entrepostos, postos de venda, restaurantes, hotÇis e similares foram declarados ao ¢rg∆o ambiental estadual de meio ambiente competente atÇ 03.10.2017?";"Inclu°das as HIs:
HI11906 Realizar atividade de pesca na Bacia Hidrogr†fica do Rio Araguaia-Tocantins
HI11905 Realizar atividade de pesca na Bacia Hidrogr†fica do Rio Paraguai

Exclu°das as HIs:
HI6710 Exercer atividades na Bacia Hidrogr†fica do Araguaia-Tocantins
HI6709 Exercer atividades na Bacia Hidrogr†fica do Paraguai

Exclu°da as HIs:
HI5919 Adquirir e/ou consumir pescado
HI6796 Fabricar e/ou comercializar peixe congelado
HI4880 Manter atividade no interior das cÉmaras frigor°ficas
HI4922 Manter, sob responsabilidade da organizaá∆o, espaáos destinados ao lazer, cultura, hospedagem e divers‰es
HI5102 Possuir refeit¢rios, restaurantes, lanchonetes, bares e/ou similares
HI5612 Realizar atividades de pesca";"HI6677 Realizar atividade de pesca na Bacia Hidrogr†fica do Rio Amazonas
HI11906 Realizar atividade de pesca na Bacia Hidrogr†fica do Rio Araguaia-Tocantins
HI11905 Realizar atividade de pesca na Bacia Hidrogr†fica do Rio Paraguai

 HI11804 Armazenar pescado";OU;Rafael C.;Rafael C.;"Item relativo a Resoluá∆o CEPESCA 04, de 06 de junho de 2018, que estabelece o per°odo de defeso da piracema nos rios das bacias hidrogr†ficas do Paraguai, Amazonas e Araguaia-Tocantins, no Estado do Mato Grosso.

Ap¢s a reavaliaá∆o da norma, foi efetuado o abaixo indicado.";09.10.2019;"Leìnidas
07.10.2019"
;NL20218;RL24812;1;RL24812 ê atendida a proibiá∆o de realizar atividades relacionadas Ö pesca no per°odo de defeso da piracema, entre 1ß de outubro e 31 de janeiro, no Estado de Mato Grosso, nos rios das bacias hidrogr†ficas dos rios Amazonas, Araguaia-Tocantins e Paraguai?;"Inclu°das as HIs:
HI11906 Realizar atividade de pesca na Bacia Hidrogr†fica do Rio Araguaia-Tocantins
HI11905 Realizar atividade de pesca na Bacia Hidrogr†fica do Rio Paraguai

Exclu°das as HIs:
 HI6710 Exercer atividades na Bacia Hidrogr†fica do Araguaia-Tocantins
HI6709 Exercer atividades na Bacia Hidrogr†fica do Paraguai";"HI6677 Realizar atividade de pesca na Bacia Hidrogr†fica do Rio Amazonas
HI11906 Realizar atividade de pesca na Bacia Hidrogr†fica do Rio Araguaia-Tocantins
HI11905 Realizar atividade de pesca na Bacia Hidrogr†fica do Rio Paraguai";OU;Rafael C.;Rafael C.;"Item relativo a Instruá∆o Normativa Interministerial MAPA-MMA 10, de 03 de maráo de 2017, que estabelece o per°odo de 1ß de outubro a 31 de janeiro, como per°odo de defeso da piracema, no Estado de Mato Grosso, nos rios das bacias hidrogr†ficas dos rios Amazonas, Araguaia-Tocatins e Paraguai.

Ap¢s a reavaliaá∆o da norma, foi efetuado o abaixo indicado.";09.10.2019;"Leìnidas
07.10.2019"
;NL18046;"RL19580
RL19576
RL19581";3;"RL19580 S∆o monitoradas as vaz‰es do usu†rio que possui outorga para captaá∆o de recursos h°dricos de dom°nio da Uni∆o localizados nos corpos h°dricos indicados no art. 4ß e cuja soma das vaz‰es m†ximas instantÉneas esteja acima dos seguintes limites: I - ind£stria: 72 m¸/h ou 20 L/s; II - irrigaá∆o: 360 m¸/h ou 100 L/s; III - saneamento: 72 m¸/h ou 20 L/s; IV - demais finalidades: 180 m¸/h ou 50 L/s?
RL19576 S∆o monitoradas as vaz‰es do usu†rio que possui outorga para lanáamento em recursos h°dricos de dom°nio da Uni∆o localizados nos corpos h°dricos indicados no art. 4ß e cuja soma das vaz‰es m†ximas instantÉneas esteja acima dos seguintes limites: I - ind£stria: 54 m¸/h ou 15 L/s; II - saneamento: 54 m¸/h ou 15 L/s; III - demais finalidades: 144 m¸/h ou 40 L/s?
RL19581 ê enviada, para a Agància Nacional de µguas (ANA), a Declaraá∆o Anual de Uso de Recursos H°dricos (DAURH) pelo usu†rio que possui outorga para captaá∆o de recursos h°dricos de dom°nio da Uni∆o localizados nos corpos h°dricos indicados no art. 4ß e cuja soma das vaz‰es m†ximas instantÉneas esteja acima dos limites de captaá∆o estabelecidos no art. 2ß ou de lanáamento estabelecidos no art. 3ß?";"Inserida a HI:
HI11907 Utilizar/intervir em recursos h°dricos da Bacia Hidrogr†fica do Araguaia-Tocantins

Exclu°da a HI:
HI6710 Exercer atividades na Bacia Hidrogr†fica do Araguaia-Tocantins";"HI11907 Utilizar/intervir em recursos h°dricos da Bacia Hidrogr†fica do Araguaia-Tocantins
HI6623 Utilizar/intervir em recursos h°dricos da Bacia Hidrogr†fica do Parana°ba
HI7047 Utilizar/intervir em recursos h°dricos da Bacia Hidrogr†fica do Rio Doce
HI6147 Utilizar/intervir em recursos h°dricos da Bacia Hidrogr†fica do Rio Uruguai
HI6935 Utilizar/intervir em recursos h°dricos na Bacia Hidrogr†fica do Rio Para°ba do Sul
HI8459 Utilizar/intervir em recursos h°dricos na Bacia Hidrogr†fica do Rio Pardo
HI6192 Utilizar/intervir em recursos h°dricos na Bacia Hidrogr†fica do Rio S∆o Francisco
HI8466 Utilizar/intervir em recursos h°dricos na Bacia Hidrogr†fica do Rio Tietà
HI8458 Utilizar/intervir em recursos h°dricos na Bacia Hidrogr†fica dos rios Pianc¢-Piranhas-Aáu";OU;Rafael C.;Rafael C.;"Item relativo a Resoluá∆o ANA 632, de 15 de junho de 2019, que define os limites de captaá∆o e de lanáamento a serem atendidos temporariamente em corpos h°dricos de dom°nio da Uni∆o para obrigatoriedade de monitoramento e envio da Declaraá∆o Anual de Uso de Recursos H°dricos - DAURH.

Ap¢s a reavaliaá∆o da norma, foi efetuado o abaixo indicado.";09.10.2019;"Leìnidas
07.10.2019"
;NL15607;"RL17888
RL17891
RL17906";3;"RL17888 S∆o atendidas as proibiá‰es relacionadas Ö pesca indicadas no art. 3ß, observando-se as ressalvas do art. 10?
RL17891 ê atendida a proibiá∆o de pescar, realizar transporte intermunicipal e comercializar produto proveniente da pesca, anualmente, no per°odo de 1ß de novembro a 28 de fevereiro?
RL17906 AtÇ o segundo dia £til ap¢s o in°cio do defeso, Ç enviada ao IBAMA a Declaraá∆o de Estoque de Pescado e iscas naturais existentes nos frigor°ficos, peixarias, entrepostos, postos de venda, restaurantes, hotÇis e similares?";"Inserida a HI:
HI11907 Utilizar/intervir em recursos h°dricos da Bacia Hidrogr†fica do Araguaia-Tocantins

Exclu°da a HI:
HI6710 Exercer atividades na Bacia Hidrogr†fica do Araguaia-Tocantins";" HI5612 Realizar atividades de pesca
HI11907 Utilizar/intervir em recursos h°dricos da Bacia Hidrogr†fica do Araguaia-Tocantins

 HI11804 Armazenar pescado
HI11907 Utilizar/intervir em recursos h°dricos da Bacia Hidrogr†fica do Araguaia-Tocantins";E;Rafael C.;Rafael C.;"Item relativo a Instruá∆o Normativa Interministerial MPA/MMA 12, de 25 de outubro de 2011, que estabelece normas gerais Ö pesca e o per°odo de defeso para a bacia hidrogr†fica do rio Araguaia, nos estados de Tocantins, Goi†s, Mato Grosso e Par†.

Ap¢s a reavaliaá∆o da norma, foi efetuado o abaixo indicado.";10.10.2019;"Leìnidas
07.10.2019"
;NL19721;"RL22899
RL22902
RL22906";3;"RL22899 ê atendida a proibiá∆o de realizar captura, transporte, comercializaá∆o e armazenagem de pirarucu (""Arapaima gigas"") no per°odo de 1ß de outubro a 31 de maráo na bacia hidrogr†fica dos rios Araguaia-Tocantins, nos termos dos art. 1ß, 3ß e 4ß?
RL22902 Observa-se que o prazo para apresentar declaraá∆o para o IBAMA ou para o ¢rg∆o estadual competente dos estoques in natura, resfriados, congelados ou em manta seca do pirarucu Ç o 2ß dia £til ap¢s o in°cio do defeso? (Nota Ius Natura: a declaraá∆o deve estar conforme Anexo I.)
RL22906 Durante o transporte de pirarucu, o produto permanece acompanhado da Guia de TrÉnsito para Pescado, conforme Anexo II?";"Inserida a HI:
HI11907 Utilizar/intervir em recursos h°dricos da Bacia Hidrogr†fica do Araguaia-Tocantins

Exclu°da a HI:
HI6710 Exercer atividades na Bacia Hidrogr†fica do Araguaia-Tocantins";"HI5612 Realizar atividades de pesca
HI11907 Utilizar/intervir em recursos h°dricos da Bacia Hidrogr†fica do Araguaia-Tocantins";E;Rafael C.;Rafael C.;"Item relativo a Instruá∆o Normativa MMA 24, de 04 de julho 2005, que disciplina a pesca do pirarucu (""Arapaima gigas"") na bacia hidrogr†fica dos rios Araguaia-Tocantins e fixa o per°odo de defeseo entre 1ß de outubro e 31 de maráo.

Ap¢s a reavaliaá∆o da norma, foi efetuado o abaixo indicado.";10.10.2019;"Leìnidas
07.10.2019"
;NL21668;RL31167;1;RL31167 ê atendida a proibiá∆o de realizar a captura, o transporte e a comercializaá∆o das espÇcies mencionadas no art. 2ß, em tamanho inferior ao fixado?;"Inserida a HI:
HI11907 Utilizar/intervir em recursos h°dricos da Bacia Hidrogr†fica do Araguaia-Tocantins

Exclu°da a HI:
HI6710 Exercer atividades na Bacia Hidrogr†fica do Araguaia-Tocantins";"HI5612 Realizar atividades de pesca
HI11907 Utilizar/intervir em recursos h°dricos da Bacia Hidrogr†fica do Araguaia-Tocantins";E;Rafael C.;Rafael C.;"Item relativo a Portaria NATURATINS 71, de 26 de fevereiro de 2018, que disciplina a captura, o transporte e a comercializaá∆o de indiv°duos das espÇcies que indicada, na Bacia dos Rios Araguaia e Tocantins, por tempo indeterminado, em todas as modalidades de pesca, no Estado do Tocantins.

Ap¢s a reavaliaá∆o da norma, foi efetuado o abaixo indicado.";10.10.2019;"Leìnidas
07.10.2019"
;NL14539;"RL17785
RL17790
RL17787
RL17784";4;"RL17785 S∆o atendidas as proibiá‰es previstas no art. 2ß?
RL17790 ê atendida a proibiá∆o de armazenar e transportar peixes sem cabeáa ou em forma de postas ou filÇs, conforme art. 3ß?
RL17787 Observa-se que Ç permitido o uso dos aparelhos e mÇtodos de pesca indicados nos art. 4ß, 5ß e 7ß e que s∆o considerados de uso proibido aparelhos, petrechos e mÇtodos n∆o mencionados na norma?
RL17784 ê atendida a proibiá∆o de realizar a captura, o transporte, o armazenamento e a comercializaá∆o de indiv°duos com comprimento total (CT) inferior aos relacionados no anexo da norma?";"Inserida a HI:
HI11908 Realizar atividade de pesca na Bacia Hidrogr†fica do Rio Paran†

Exclu°da a HI:
HI5914 Exercer atividades na Bacia Hidrogr†fica do Rio Paran†
";HI11908 Realizar atividade de pesca na Bacia Hidrogr†fica do Rio Paran†;E;Rafael C.;Rafael C.;"Item relativo a Instruá∆o Normativa IBAMA 26, de 02 de setembro de 2009, que estabelece normas gerais para pesca na Bacia Hidrogr†fica do Rio Paran†.

Ap¢s a reavaliaá∆o da norma, foi efetuado o abaixo indicado.";10.10.2019;"Leìnidas
07.10.2019"
;NL14544;"RL17792
RL17786
RL17788
RL17791
RL17789
RL17794
RL17796
RL17793
RL17795
RL17797
RL17798
RL17801
";12;Vide Rls;"Inserida a HI:
HI11908 Realizar atividade de pesca na Bacia Hidrogr†fica do Rio Paran†

Exclu°da a HI:
HI5914 Exercer atividades na Bacia Hidrogr†fica do Rio Paran†";HI11908 Realizar atividade de pesca na Bacia Hidrogr†fica do Rio Paran†;E;Rafael C.;Rafael C.;"Item relativo a Instruá∆o Normativa IBAMA 25, de 01 de setembro de 2009, que estabelece normas de pesca para o per°odo de proteá∆o Ö reproduá∆o natural dos peixes, anualmente, de 1¯ de novembro a 28 de fevereiro, na bacia hidrogr†fica do rio Paran†.

Ap¢s a reavaliaá∆o da norma, foi efetuado o abaixo indicado.";10.10.2019;"Leìnidas
07.10.2019"
;NL22433;"RL32710
RL32713";2;" RL32710 Observa-se que os pescadores profissionais, independente de origem de filiaá∆o, que exercem a pesca fora dos limites estabelecidos no inciso VI do art. 9ß, em qualquer †gua interior do Estado do Paran† que compreenda a Bacia Hidrogr†fica do Rio Paran†, s¢ podem fazer uso do material permitido para a pesca amadora?
RL32713 A realizaá∆o de torneios de pesca em todas as †guas interiores componentes da Bacia Hidrogr†fica do Rio Paran† s∆o precedidos da obtená∆o de anuància do IAP? (Nota Ius Natura 1: a solicitaá∆o de anuància junto ao IAP deve ser protocolada com no m°nimo 120 dias de antecedància. Nota Ius Natura 2: os torneios de pesca para peixes ex¢ticos e al¢ctones (n∆o nativos da bacia) est∆o dispensados da exigància, porÇm deve ser informado ao IAP, pela entidade promotora do evento em atÇ 30 dias ap¢s o tÇrmino do evento, o volume e espÇcies capturadas.)";"Inclu°da a HI:
HI11908 Realizar atividade de pesca na Bacia Hidrogr†fica do Rio Paran†

Exclu°da a HI:
HI5914 Exercer atividades na Bacia Hidrogr†fica do Rio Paran†"; HI11908 Realizar atividade de pesca na Bacia Hidrogr†fica do Rio Paran†;E;Rafael C.;Rafael C.;"Item relativo IAP 135, de 26 de junho de 2018, que disciplina a atividade de pesca, delimitando locais, formas e quantidade de captura de peixes oriundos da pesca amadora e profissional na bacia hidrogr†fica do Rio Iva°, de dom°nio do Estado do Paran†.

Ap¢s a reavaliaá∆o da norma, foi efetuado o abaixo indicado.";10.10.2019;"Leìnidas
07.10.2019"
